Date,ADDY,BUD_,KO_z,MCD_
2022-11-28 00:00:00-05:00,-1.1754539532060573,0.5142943668940965,0.773863039338544,1.705064259337899
2022-11-29 00:00:00-05:00,-1.166388051020858,0.4849828866102099,0.6884728145438546,1.5865488149886093
2022-11-30 00:00:00-05:00,-1.0967618503044887,0.6549918576675224,1.302165289273188,1.8216720353101181
2022-12-01 00:00:00-05:00,-1.0514323393784921,0.8191386817562308,1.3725250690231632,1.8711279049870133
2022-12-02 00:00:00-05:00,-1.059773091123402,0.9402944402328653,1.591420836142571,1.8711279049870133
2022-12-05 00:00:00-05:00,-1.109816771584726,0.76442332220695,1.2474413474933361,1.7243784738014694
2022-12-06 00:00:00-05:00,-1.184157280171112,0.6803957369329168,1.235713723457951,1.7389717657443515
2022-12-07 00:00:00-05:00,-1.2033769485366337,0.7448815899101584,1.274803318383262,1.6230320448458146
2022-12-08 00:00:00-05:00,-1.1863330081613586,0.7878726555222324,1.380342988008225,1.8703188160644424
2022-12-09 00:00:00-05:00,-1.183431991396133,0.7956893484409484,1.1184479209131881,1.7608641779367253
